"No.","Time","Source","Destination","Protocol","Length","Info"
"293","40.513760125","192.168.100.9","192.168.100.5","UDP","60","1943  >  80 Len=0"
"294","40.514150523","192.168.100.9","192.168.100.5","UDP","60","1944  >  80 Len=0"
"295","40.514613602","192.168.100.9","192.168.100.5","UDP","60","1945  >  80 Len=0"
"296","40.515067693","192.168.100.9","192.168.100.5","UDP","60","1946  >  80 Len=0"
"297","40.515758393","192.168.100.9","192.168.100.5","UDP","60","1947  >  80 Len=0"
"298","40.515758513","192.168.100.9","192.168.100.5","UDP","60","1948  >  80 Len=0"
"299","40.516637673","192.168.100.9","192.168.100.5","UDP","60","1949  >  80 Len=0"
"300","40.516637796","192.168.100.9","192.168.100.5","UDP","60","1950  >  80 Len=0"
"301","40.517045000","192.168.100.9","192.168.100.5","UDP","60","1951  >  80 Len=0"
"302","40.517740531","192.168.100.9","192.168.100.5","UDP","60","1952  >  80 Len=0"
"303","40.517740667","192.168.100.9","192.168.100.5","UDP","60","1953  >  80 Len=0"
"304","40.518580464","192.168.100.9","192.168.100.5","UDP","60","1954  >  80 Len=0"
"305","40.519019831","192.168.100.9","192.168.100.5","UDP","60","1955  >  80 Len=0"
"306","40.519908883","192.168.100.9","192.168.100.5","UDP","60","1956  >  80 Len=0"
"307","40.519909053","192.168.100.9","192.168.100.5","UDP","60","1957  >  80 Len=0"
"308","40.520322324","192.168.100.9","192.168.100.5","UDP","60","1958  >  80 Len=0"
"309","40.520728413","192.168.100.9","192.168.100.5","UDP","60","1959  >  80 Len=0"
"310","40.521201209","192.168.100.9","192.168.100.5","UDP","60","1960  >  80 Len=0"
"311","40.522074220","192.168.100.9","192.168.100.5","UDP","60","1961  >  80 Len=0"
"312","40.522074463","192.168.100.9","192.168.100.5","UDP","60","1962  >  80 Len=0"
"313","40.522519534","192.168.100.9","192.168.100.5","UDP","60","1963  >  80 Len=0"
"314","40.523066930","192.168.100.9","192.168.100.5","UDP","60","1964  >  80 Len=0"
"315","40.523823980","192.168.100.9","192.168.100.5","UDP","60","1965  >  80 Len=0"
"316","40.523824109","192.168.100.9","192.168.100.5","UDP","60","1966  >  80 Len=0"
"317","40.524255941","192.168.100.9","192.168.100.5","UDP","60","1967  >  80 Len=0"
"318","40.524680172","192.168.100.9","192.168.100.5","UDP","60","1968  >  80 Len=0"
"319","40.525347312","192.168.100.9","192.168.100.5","UDP","60","1969  >  80 Len=0"
"320","40.525347482","192.168.100.9","192.168.100.5","UDP","60","1970  >  80 Len=0"
"321","40.525837229","192.168.100.9","192.168.100.5","UDP","60","1971  >  80 Len=0"
"322","40.526357215","192.168.100.9","192.168.100.5","UDP","60","1972  >  80 Len=0"
"323","40.526794495","192.168.100.9","192.168.100.5","UDP","60","1973  >  80 Len=0"
"324","40.527656388","192.168.100.9","192.168.100.5","UDP","60","1974  >  80 Len=0"
"325","40.527656526","192.168.100.9","192.168.100.5","UDP","60","1975  >  80 Len=0"
"326","40.528076864","192.168.100.9","192.168.100.5","UDP","60","1976  >  80 Len=0"
"327","40.528506605","192.168.100.9","192.168.100.5","UDP","60","1977  >  80 Len=0"
"328","40.529382985","192.168.100.9","192.168.100.5","UDP","60","1978  >  80 Len=0"
"329","40.529383142","192.168.100.9","192.168.100.5","UDP","60","1979  >  80 Len=0"
"330","40.529857093","192.168.100.9","192.168.100.5","UDP","60","1980  >  80 Len=0"
"331","40.530390455","192.168.100.9","192.168.100.5","UDP","60","1981  >  80 Len=0"
"332","40.530390586","192.168.100.9","192.168.100.5","UDP","60","1982  >  80 Len=0"
"333","40.530839946","192.168.100.9","192.168.100.5","UDP","60","1983  >  80 Len=0"
"334","40.531721168","192.168.100.9","192.168.100.5","UDP","60","1984  >  80 Len=0"
"335","40.531721293","192.168.100.9","192.168.100.5","UDP","60","1985  >  80 Len=0"
"336","40.532878695","192.168.100.9","192.168.100.5","UDP","60","1986  >  80 Len=0"
"337","40.532878856","192.168.100.9","192.168.100.5","UDP","60","1987  >  80 Len=0"
"338","40.533530354","192.168.100.9","192.168.100.5","UDP","60","1988  >  80 Len=0"
"339","40.533530489","192.168.100.9","192.168.100.5","UDP","60","1989  >  80 Len=0"
"340","40.533980477","192.168.100.9","192.168.100.5","UDP","60","1990  >  80 Len=0"
"341","40.534874545","192.168.100.9","192.168.100.5","UDP","60","1991  >  80 Len=0"
"342","40.534874656","192.168.100.9","192.168.100.5","UDP","60","1992  >  80 Len=0"
"343","40.535435648","192.168.100.9","192.168.100.5","UDP","60","1993  >  80 Len=0"
"344","40.536096141","192.168.100.9","192.168.100.5","UDP","60","1994  >  80 Len=0"
"345","40.536096259","192.168.100.9","192.168.100.5","UDP","60","1995  >  80 Len=0"
"346","40.536656606","192.168.100.9","192.168.100.5","UDP","60","1996  >  80 Len=0"
"347","40.537544846","192.168.100.9","192.168.100.5","UDP","60","1997  >  80 Len=0"
"348","40.537981535","192.168.100.9","192.168.100.5","UDP","60","1998  >  80 Len=0"
"349","40.537981656","192.168.100.9","192.168.100.5","UDP","60","1999  >  80 Len=0"
"350","40.538642562","192.168.100.9","192.168.100.5","UDP","60","2000  >  80 Len=0"
"351","40.538642687","192.168.100.9","192.168.100.5","UDP","60","2001  >  80 Len=0"
"352","40.539109676","192.168.100.9","192.168.100.5","UDP","60","2002  >  80 Len=0"
"353","40.539793369","192.168.100.9","192.168.100.5","UDP","60","2003  >  80 Len=0"
"354","40.540255099","192.168.100.9","192.168.100.5","UDP","60","2004  >  80 Len=0"
"355","40.540790138","192.168.100.9","192.168.100.5","UDP","60","2005  >  80 Len=0"
"356","40.541527600","192.168.100.9","192.168.100.5","UDP","60","2006  >  80 Len=0"
"357","40.541527738","192.168.100.9","192.168.100.5","UDP","60","2007  >  80 Len=0"
"358","40.542005810","192.168.100.9","192.168.100.5","UDP","60","2008  >  80 Len=0"
"359","40.542595777","192.168.100.9","192.168.100.5","UDP","60","2009  >  80 Len=0"
"360","40.543094573","192.168.100.9","192.168.100.5","UDP","60","2010  >  80 Len=0"
"361","40.543524464","192.168.100.9","192.168.100.5","UDP","60","2011  >  80 Len=0"
"362","40.544973812","192.168.100.9","192.168.100.5","UDP","60","2012  >  80 Len=0"
"363","40.545410457","192.168.100.9","192.168.100.5","UDP","60","2013  >  80 Len=0"
"364","40.545885118","192.168.100.9","192.168.100.5","UDP","60","2014  >  80 Len=0"
"365","40.546639125","192.168.100.9","192.168.100.5","UDP","60","2015  >  80 Len=0"
"366","40.546639247","192.168.100.9","192.168.100.5","UDP","60","2016  >  80 Len=0"
"367","40.547082073","192.168.100.9","192.168.100.5","UDP","60","2017  >  80 Len=0"
"368","40.548102415","192.168.100.9","192.168.100.5","UDP","60","2018  >  80 Len=0"
"369","40.551965303","192.168.100.9","192.168.100.5","UDP","60","2019  >  80 Len=0"
"370","40.552649843","192.168.100.9","192.168.100.5","UDP","60","2020  >  80 Len=0"
"371","40.552649965","192.168.100.9","192.168.100.5","UDP","60","2021  >  80 Len=0"
"372","40.553103697","192.168.100.9","192.168.100.5","UDP","60","2022  >  80 Len=0"
"373","40.553554174","192.168.100.9","192.168.100.5","UDP","60","2023  >  80 Len=0"
"374","40.553951451","192.168.100.9","192.168.100.5","UDP","60","2024  >  80 Len=0"
"375","40.554891256","192.168.100.9","192.168.100.5","UDP","60","2025  >  80 Len=0"
"376","40.554891449","192.168.100.9","192.168.100.5","UDP","60","2026  >  80 Len=0"
"377","40.555757600","192.168.100.9","192.168.100.5","UDP","60","2027  >  80 Len=0"
"378","40.555757722","192.168.100.9","192.168.100.5","UDP","60","2028  >  80 Len=0"
"379","40.556303879","192.168.100.9","192.168.100.5","UDP","60","2029  >  80 Len=0"
"380","40.556733510","192.168.100.9","192.168.100.5","UDP","60","2030  >  80 Len=0"
"381","40.557528451","192.168.100.9","192.168.100.5","UDP","60","2031  >  80 Len=0"
"382","40.557528630","192.168.100.9","192.168.100.5","UDP","60","2032  >  80 Len=0"
"383","40.558319218","192.168.100.9","192.168.100.5","UDP","60","2033  >  80 Len=0"
"384","40.558319348","192.168.100.9","192.168.100.5","UDP","60","2034  >  80 Len=0"
"385","40.558786148","192.168.100.9","192.168.100.5","UDP","60","2035  >  80 Len=0"
"386","40.559292333","192.168.100.9","192.168.100.5","UDP","60","2036  >  80 Len=0"
"387","40.561472176","192.168.100.9","192.168.100.5","UDP","60","2037  >  80 Len=0"
"388","40.562324746","192.168.100.9","192.168.100.5","UDP","60","2038  >  80 Len=0"
"389","40.562324910","192.168.100.9","192.168.100.5","UDP","60","2039  >  80 Len=0"
"390","40.563818107","192.168.100.9","192.168.100.5","UDP","60","2040  >  80 Len=0"
"391","40.564471954","192.168.100.9","192.168.100.5","UDP","60","2041  >  80 Len=0"
"392","40.564472080","192.168.100.9","192.168.100.5","UDP","60","2042  >  80 Len=0"
"393","40.565082400","192.168.100.9","192.168.100.5","UDP","60","2043  >  80 Len=0"
"394","40.565810945","192.168.100.9","192.168.100.5","UDP","60","2044  >  80 Len=0"
"395","40.565811074","192.168.100.9","192.168.100.5","UDP","60","2045  >  80 Len=0"
"396","40.566405964","192.168.100.9","192.168.100.5","UDP","60","2046  >  80 Len=0"
"397","40.567172724","192.168.100.9","192.168.100.5","UDP","60","2047  >  80 Len=0"
"398","40.567876496","192.168.100.9","192.168.100.5","UDP","60","2048  >  80 Len=0"
"399","40.567876694","192.168.100.9","192.168.100.5","UDP","60","2049  >  80 Len=0"
"400","40.568560728","192.168.100.9","192.168.100.5","UDP","60","2050  >  80 Len=0"
"401","40.569168892","192.168.100.9","192.168.100.5","UDP","60","2051  >  80 Len=0"
"402","40.569583654","192.168.100.9","192.168.100.5","UDP","60","2052  >  80 Len=0"
"403","40.570338676","192.168.100.9","192.168.100.5","UDP","60","2053  >  80 Len=0"
"404","40.571212604","192.168.100.9","192.168.100.5","UDP","60","2054  >  80 Len=0"
"405","40.571212758","192.168.100.9","192.168.100.5","UDP","60","2055  >  80 Len=0"
"406","40.571681010","192.168.100.9","192.168.100.5","UDP","60","2056  >  80 Len=0"
"407","40.572675265","192.168.100.9","192.168.100.5","UDP","60","2057  >  80 Len=0"
"408","40.572675427","192.168.100.9","192.168.100.5","UDP","60","2058  >  80 Len=0"
"409","40.573093617","192.168.100.9","192.168.100.5","UDP","60","2059  >  80 Len=0"
"410","40.573593771","192.168.100.9","192.168.100.5","UDP","60","2060  >  80 Len=0"
"411","40.574024169","192.168.100.9","192.168.100.5","UDP","60","2061  >  80 Len=0"
"412","40.574499099","192.168.100.9","192.168.100.5","UDP","60","2062  >  80 Len=0"
"413","40.574971977","192.168.100.9","192.168.100.5","UDP","60","2063  >  80 Len=0"
"414","40.575444143","192.168.100.9","192.168.100.5","UDP","60","2064  >  80 Len=0"
"415","40.575900892","192.168.100.9","192.168.100.5","UDP","60","2065  >  80 Len=0"
"416","40.576326307","192.168.100.9","192.168.100.5","UDP","60","2066  >  80 Len=0"
"417","40.576946012","192.168.100.9","192.168.100.5","UDP","60","2067  >  80 Len=0"
"418","40.576946136","192.168.100.9","192.168.100.5","UDP","60","2068  >  80 Len=0"
"419","40.577579302","192.168.100.9","192.168.100.5","UDP","60","2069  >  80 Len=0"
"420","40.579295424","192.168.100.9","192.168.100.5","UDP","60","2070  >  80 Len=0"
"421","40.579295552","192.168.100.9","192.168.100.5","UDP","60","2071  >  80 Len=0"
"422","40.580092645","192.168.100.9","192.168.100.5","UDP","60","2072  >  80 Len=0"
"423","40.580561940","192.168.100.9","192.168.100.5","UDP","60","2073  >  80 Len=0"
"424","40.581261499","192.168.100.9","192.168.100.5","UDP","60","2074  >  80 Len=0"
"425","40.581261668","192.168.100.9","192.168.100.5","UDP","60","2075  >  80 Len=0"
"426","40.581716725","192.168.100.9","192.168.100.5","UDP","60","2076  >  80 Len=0"
"427","40.582105201","192.168.100.9","192.168.100.5","UDP","60","2077  >  80 Len=0"
"428","40.582627150","192.168.100.9","192.168.100.5","UDP","60","2078  >  80 Len=0"
"429","40.583099523","192.168.100.9","192.168.100.5","UDP","60","2079  >  80 Len=0"
"430","40.583612642","192.168.100.9","192.168.100.5","UDP","60","2080  >  80 Len=0"
"431","40.584116065","192.168.100.9","192.168.100.5","UDP","60","2081  >  80 Len=0"
"432","40.584565520","192.168.100.9","192.168.100.5","UDP","60","2082  >  80 Len=0"
"433","40.585376957","192.168.100.9","192.168.100.5","UDP","60","2083  >  80 Len=0"
"434","40.585377082","192.168.100.9","192.168.100.5","UDP","60","2084  >  80 Len=0"
"435","40.585984766","192.168.100.9","192.168.100.5","UDP","60","2085  >  80 Len=0"
"436","40.585984918","192.168.100.9","192.168.100.5","UDP","60","2086  >  80 Len=0"
"437","40.586492597","192.168.100.9","192.168.100.5","UDP","60","2087  >  80 Len=0"
"438","40.587022920","192.168.100.9","192.168.100.5","UDP","60","2088  >  80 Len=0"
"439","40.587444331","192.168.100.9","192.168.100.5","UDP","60","2089  >  80 Len=0"
"440","40.587871421","192.168.100.9","192.168.100.5","UDP","60","2090  >  80 Len=0"
"441","40.588402908","192.168.100.9","192.168.100.5","UDP","60","2091  >  80 Len=0"
"442","40.588977385","192.168.100.9","192.168.100.5","UDP","60","2092  >  80 Len=0"
"443","40.588977518","192.168.100.9","192.168.100.5","UDP","60","2093  >  80 Len=0"
"444","40.589592632","192.168.100.9","192.168.100.5","UDP","60","2094  >  80 Len=0"
"445","40.590257220","192.168.100.9","192.168.100.5","UDP","60","2095  >  80 Len=0"
"446","40.590678069","192.168.100.9","192.168.100.5","UDP","60","2096  >  80 Len=0"
"447","40.591166741","192.168.100.9","192.168.100.5","UDP","60","2097  >  80 Len=0"
"448","40.592357355","192.168.100.9","192.168.100.5","UDP","60","2098  >  80 Len=0"
"449","40.592903472","192.168.100.9","192.168.100.5","UDP","60","2099  >  80 Len=0"
"450","40.592903584","192.168.100.9","192.168.100.5","UDP","60","2100  >  80 Len=0"
"451","40.593453137","192.168.100.9","192.168.100.5","UDP","60","2101  >  80 Len=0"
"452","40.593877740","192.168.100.9","192.168.100.5","UDP","60","2102  >  80 Len=0"
"453","40.594506166","192.168.100.9","192.168.100.5","UDP","60","2103  >  80 Len=0"
"454","40.608461287","192.168.100.9","192.168.100.5","UDP","60","2104  >  80 Len=0"
"455","40.608462205","192.168.100.9","192.168.100.5","UDP","60","2105  >  80 Len=0"
"456","40.610277185","192.168.100.9","192.168.100.5","UDP","60","2106  >  80 Len=0"
"457","40.610277330","192.168.100.9","192.168.100.5","UDP","60","2107  >  80 Len=0"
"458","40.610847011","192.168.100.9","192.168.100.5","UDP","60","2108  >  80 Len=0"
"459","40.612080393","192.168.100.9","192.168.100.5","UDP","60","2109  >  80 Len=0"
"460","40.620141831","192.168.100.9","192.168.100.5","UDP","60","2110  >  80 Len=0"
"461","40.620142108","192.168.100.9","192.168.100.5","UDP","60","2111  >  80 Len=0"
"462","40.620566382","192.168.100.9","192.168.100.5","UDP","60","2112  >  80 Len=0"
"463","40.621267401","192.168.100.9","192.168.100.5","UDP","60","2113  >  80 Len=0"
"464","40.621694481","192.168.100.9","192.168.100.5","UDP","60","2114  >  80 Len=0"
"465","40.622117283","192.168.100.9","192.168.100.5","UDP","60","2115  >  80 Len=0"
"466","40.622533757","192.168.100.9","192.168.100.5","UDP","60","2116  >  80 Len=0"
"467","40.622930125","192.168.100.9","192.168.100.5","UDP","60","2117  >  80 Len=0"
"468","40.623492579","192.168.100.9","192.168.100.5","UDP","60","2118  >  80 Len=0"
"469","40.630077895","192.168.100.9","192.168.100.5","UDP","60","2119  >  80 Len=0"
"470","40.630900960","192.168.100.9","192.168.100.5","UDP","60","2120  >  80 Len=0"
"471","40.630901138","192.168.100.9","192.168.100.5","UDP","60","2121  >  80 Len=0"
"472","40.631338764","192.168.100.9","192.168.100.5","UDP","60","2122  >  80 Len=0"
"473","40.631338903","192.168.100.9","192.168.100.5","UDP","60","2123  >  80 Len=0"
"474","40.632356821","192.168.100.9","192.168.100.5","UDP","60","2124  >  80 Len=0"
"475","40.632357008","192.168.100.9","192.168.100.5","UDP","60","2125  >  80 Len=0"
"476","40.633333879","192.168.100.9","192.168.100.5","UDP","60","2126  >  80 Len=0"
"477","40.634567237","192.168.100.9","192.168.100.5","UDP","60","2127  >  80 Len=0"
"478","40.634567545","192.168.100.9","192.168.100.5","UDP","60","2128  >  80 Len=0"
"479","40.634982495","192.168.100.9","192.168.100.5","UDP","60","2129  >  80 Len=0"
"480","40.634982651","192.168.100.9","192.168.100.5","UDP","60","2130  >  80 Len=0"
"481","40.635581553","192.168.100.9","192.168.100.5","UDP","60","2131  >  80 Len=0"
"482","40.637390204","192.168.100.9","192.168.100.5","UDP","60","2132  >  80 Len=0"
"483","40.637974468","192.168.100.9","192.168.100.5","UDP","60","2133  >  80 Len=0"
"484","40.639124507","192.168.100.9","192.168.100.5","UDP","60","2134  >  80 Len=0"
"485","40.639124652","192.168.100.9","192.168.100.5","UDP","60","2135  >  80 Len=0"
"486","40.639670359","192.168.100.9","192.168.100.5","UDP","60","2136  >  80 Len=0"
"487","40.640093348","192.168.100.9","192.168.100.5","UDP","60","2137  >  80 Len=0"
"488","40.640811603","192.168.100.9","192.168.100.5","UDP","60","2138  >  80 Len=0"
"489","40.641252821","192.168.100.9","192.168.100.5","UDP","60","2139  >  80 Len=0"
"490","40.641876322","192.168.100.9","192.168.100.5","UDP","60","2140  >  80 Len=0"
"491","40.642736180","192.168.100.9","192.168.100.5","UDP","60","2141  >  80 Len=0"
"492","40.642736315","192.168.100.9","192.168.100.5","UDP","60","2142  >  80 Len=0"
"493","40.643821394","192.168.100.9","192.168.100.5","UDP","60","2143  >  80 Len=0"
"494","40.643821609","192.168.100.9","192.168.100.5","UDP","60","2144  >  80 Len=0"
"495","40.643821674","192.168.100.9","192.168.100.5","UDP","60","2145  >  80 Len=0"
"496","40.644662937","192.168.100.9","192.168.100.5","UDP","60","2146  >  80 Len=0"
"497","40.644663102","192.168.100.9","192.168.100.5","UDP","60","2147  >  80 Len=0"
"498","40.645157752","192.168.100.9","192.168.100.5","UDP","60","2148  >  80 Len=0"
"499","40.646381459","192.168.100.9","192.168.100.5","UDP","60","2149  >  80 Len=0"
"500","40.646381704","192.168.100.9","192.168.100.5","UDP","60","2150  >  80 Len=0"
"501","40.646924172","192.168.100.9","192.168.100.5","UDP","60","2151  >  80 Len=0"
"502","40.647877346","192.168.100.9","192.168.100.5","UDP","60","2152  >  80 Len=0"
"503","40.647877487","192.168.100.9","192.168.100.5","UDP","60","2153  >  80 Len=0"
"504","40.648934846","192.168.100.9","192.168.100.5","UDP","60","2154  >  80 Len=0"
"505","40.648934996","192.168.100.9","192.168.100.5","UDP","60","2155  >  80 Len=0"
"506","40.649699635","192.168.100.9","192.168.100.5","UDP","60","2156  >  80 Len=0"
"507","40.649699771","192.168.100.9","192.168.100.5","UDP","60","2157  >  80 Len=0"
"508","40.650808686","192.168.100.9","192.168.100.5","UDP","60","2158  >  80 Len=0"
"509","40.651956274","192.168.100.9","192.168.100.5","UDP","60","2159  >  80 Len=0"
"510","40.651956427","192.168.100.9","192.168.100.5","UDP","60","2160  >  80 Len=0"
"511","40.652632715","192.168.100.9","192.168.100.5","UDP","60","2161  >  80 Len=0"
